S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
9999942	58	55	55	8	3	43	43	3	45	58	
9999922	78	69	69	12	4	52	52	4	52	78	
9998518	1482	1041	1041	105	47	687	687	24	520	1482	
9999845	155	114	114	12	3	80	80	3	57	155	
9996032	3968	2402	2402	228	61	1321	1321	19	850	3968	
9999834	166	115	115	13	7	76	76	6	66	166	
9999867	133	92	92	14	6	57	57	5	47	133	
9996438	3562	2083	2083	186	42	1124	1124	16	632	3562	
9999839	161	113	113	10	4	76	76	3	57	161	
9999942	58	52	52	5	3	40	40	2	37	58	
9995868	4132	2684	2684	279	91	1553	1553	35	1026	4132	
9999871	129	97	97	13	6	63	63	5	49	129	
9999855	145	100	100	12	8	63	63	4	42	145	
9999882	118	83	83	8	6	50	50	6	40	118	
9999906	94	68	68	12	2	38	38	2	28	94	
9999947	53	44	44	7	4	31	31	3	30	53	
9999816	184	87	87	14	6	49	49	4	50	184	
9999932	68	53	53	6	5	39	39	3	33	68	
9999953	47	40	40	6	3	31	31	2	30	47	
9999859	141	95	95	8	4	62	62	3	52	141	
9999389	611	340	340	37	11	188	188	5	143	611	
9999955	45	37	37	6	5	28	28	5	27	45	
9999944	56	48	48	3	2	40	40	2	34	56	
9999886	114	90	90	8	5	63	63	5	47	114	
9999898	102	78	78	11	2	48	48	2	38	102	
9999435	565	257	257	23	8	132	132	4	87	565	
9998065	1935	1218	1218	132	44	698	698	20	487	1935	
9998648	1352	915	915	91	35	579	579	19	444	1352	
9999720	280	185	185	16	8	97	97	5	64	280	
9999863	137	108	108	14	9	76	76	4	65	137	
9999733	267	183	183	18	6	113	113	3	83	267	
9999339	661	313	313	30	14	148	148	4	82	661	
9999874	126	95	95	16	7	68	68	6	52	126	
9988815	11185	6790	6790	658	191	3719	3719	55	2287	11185	
9998622	1378	728	728	60	14	323	323	6	162	1378	
9999818	182	95	95	18	6	40	40	3	31	182	
9999955	45	35	35	3	2	23	23	2	20	45	
9999311	689	363	363	31	14	197	197	3	136	689	
9997583	2417	1490	1490	150	49	808	808	16	510	2417	
9999280	720	406	406	41	14	204	204	7	130	720	
9999921	79	64	64	7	4	51	51	2	43	79	
9999897	103	75	75	15	6	42	42	5	43	103	
9997731	2269	1422	1422	152	60	820	820	21	576	2269	
9999798	202	176	176	32	10	129	129	6	130	202	
9999969	31	26	26	8	6	12	12	4	10	31	
9999929	71	53	53	6	2	34	34	2	28	71	
9999243	757	356	356	30	14	162	162	4	94	757	
