S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999999	1	1	1	0	0	0	0	0	0	1	
4999999	1	1	1	0	0	1	1	0	0	1	
4999998	2	1	1	1	1	0	0	0	0	2	
4999997	3	1	1	0	0	0	0	0	0	3	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
4999997	3	2	2	0	0	1	1	0	1	3	
4999996	4	4	4	1	1	3	3	0	3	4	
4999849	151	100	100	9	4	62	62	2	36	151	
4999985	15	12	12	2	2	9	9	1	10	15	
4999992	8	8	8	2	1	5	5	1	6	8	
4999981	19	15	15	2	2	12	12	1	11	19	
4999998	2	2	2	0	0	0	0	0	0	2	
5000000	0	0	0	0	0	0	0	0	0	0	
4999996	4	4	4	0	0	3	3	0	2	4	
4999994	6	5	5	1	1	4	4	1	3	6	
5000000	0	0	0	0	0	0	0	0	0	0	
4999996	4	2	2	0	0	1	1	0	1	4	
4999998	2	1	1	1	1	0	0	1	0	2	
4999998	2	2	2	1	0	0	0	0	0	2	
4999998	2	1	1	0	0	0	0	0	0	2	
5000000	0	0	0	0	0	0	0	0	0	0	
4999985	15	11	11	2	0	6	6	0	5	15	
4999993	7	5	5	1	1	2	2	0	1	7	
4999998	2	1	1	0	0	1	1	0	1	2	
4999987	13	13	13	1	1	10	10	0	8	13	
4999991	9	7	7	1	1	5	5	0	2	9	
4999994	6	5	5	1	0	2	2	0	2	6	
4999996	4	3	3	1	0	1	1	0	1	4	
4999965	35	20	20	2	0	11	11	0	7	35	
5000000	0	0	0	0	0	0	0	0	0	0	
4999995	5	3	3	0	0	2	2	0	0	5	
5000000	0	0	0	0	0	0	0	0	0	0	
4999995	5	4	4	1	0	2	2	0	2	5	
4999996	4	4	4	1	0	2	2	0	2	4	
4999834	166	69	69	5	0	24	24	0	8	166	
4999994	6	5	5	1	1	3	3	1	1	6	
4999983	17	7	7	1	0	5	5	0	6	17	
4999935	65	46	46	3	0	29	29	0	17	65	
4999994	6	2	2	0	0	2	2	0	1	6	
4999997	3	1	1	0	0	1	1	0	1	3	
4999984	16	11	11	2	1	6	6	0	3	16	
5000000	0	0	0	0	0	0	0	0	0	0	
4999947	53	47	47	2	0	40	40	0	36	53	
4999997	3	2	2	0	0	1	1	0	1	3	
4999995	5	3	3	1	1	2	2	1	1	5	
4999998	2	1	1	1	0	0	0	0	0	2	
4999977	23	23	23	4	2	19	19	2	20	23	
4999995	5	4	4	1	1	2	2	1	3	5	
4999967	33	29	29	6	2	23	23	2	25	33	
4999997	3	1	1	1	0	0	0	0	0	3	
4999999	1	1	1	1	0	0	0	0	0	1	
4999995	5	4	4	0	0	3	3	0	2	5	
4999973	27	27	27	3	2	22	22	2	23	27	
4999997	3	3	3	1	1	1	1	1	1	3	
4999983	17	11	11	2	1	7	7	1	5	17	
4999996	4	2	2	1	0	1	1	0	0	4	
4999998	2	1	1	0	0	1	1	0	0	2	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
4999945	55	55	55	11	5	42	42	5	52	55	
4999989	11	8	8	2	1	3	3	0	2	11	
4999997	3	1	1	0	0	0	0	0	0	3	
4999999	1	1	1	0	0	0	0	0	0	1	
4999999	1	1	1	0	0	0	0	0	0	1	
4999997	3	3	3	1	1	2	2	1	1	3	
4999983	17	16	16	0	0	15	15	0	14	17	
4999999	1	1	1	0	0	0	0	0	0	1	
4999982	18	14	14	0	0	10	10	0	6	18	
4999993	7	6	6	0	0	5	5	0	3	7	
4999992	8	7	7	2	1	3	3	0	3	8	
4999996	4	4	4	1	0	0	0	0	1	4	
4999997	3	2	2	0	0	1	1	0	0	3	
4999987	13	9	9	2	1	5	5	1	5	13	
4999993	7	5	5	2	0	2	2	0	2	7	
4999997	3	1	1	0	0	1	1	0	1	3	
4999983	17	14	14	3	3	10	10	1	8	17	
5000000	0	0	0	0	0	0	0	0	0	0	
4999991	9	8	8	1	1	5	5	0	3	9	
4999994	6	6	6	1	1	4	4	1	4	6	
4999997	3	3	3	2	1	1	1	0	2	3	
4999989	11	8	8	0	0	6	6	0	4	11	
4999993	7	7	7	1	1	4	4	1	2	7	
4999991	9	8	8	0	0	7	7	0	6	9	
4999999	1	1	1	0	0	1	1	0	0	1	
4999993	7	6	6	1	1	5	5	1	2	7	
4999996	4	2	2	1	0	0	0	0	0	4	
4999997	3	2	2	0	0	2	2	0	1	3	
5000000	0	0	0	0	0	0	0	0	0	0	
4999987	13	12	12	1	1	8	8	0	7	13	
4999986	14	12	12	1	1	11	11	1	11	14	
4999993	7	7	7	1	1	4	4	1	2	7	
5000000	0	0	0	0	0	0	0	0	0	0	
4999993	7	4	4	0	0	1	1	0	1	7	
4999998	2	2	2	1	0	0	0	0	0	2	
4999996	4	2	2	1	1	0	0	0	0	4	
4999991	9	6	6	1	0	5	5	0	3	9	
4999959	41	29	29	3	1	21	21	1	17	41	
4999995	5	3	3	1	1	1	1	0	1	5	
4999989	11	9	9	1	0	4	4	0	5	11	
4999878	122	57	57	3	1	25	25	1	10	122	
4999994	6	3	3	1	0	2	2	0	1	6	
