S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999995	5	2	2	2	2	0	0	2	0	5	
4999780	220	88	88	7	2	38	38	0	17	220	
4999373	627	399	399	42	17	217	217	7	140	627	
4999677	323	177	177	21	9	95	95	2	48	323	
4999989	11	10	10	4	2	5	5	1	6	11	
4999986	14	8	8	2	0	3	3	0	3	14	
4999962	38	36	36	5	2	30	30	2	33	38	
4999989	11	4	4	2	1	0	0	0	1	11	
4999999	1	1	1	1	1	0	0	0	0	1	
4999985	15	11	11	3	2	5	5	2	4	15	
4999999	1	1	1	1	0	0	0	0	0	1	
4999933	67	62	62	7	4	50	50	3	49	67	
4999986	14	10	10	1	0	6	6	0	4	14	
4999988	12	9	9	1	1	5	5	1	6	12	
4999994	6	6	6	1	1	4	4	0	3	6	
4999952	48	41	41	6	3	28	28	2	27	48	
4999997	3	2	2	1	1	0	0	1	0	3	
4999988	12	9	9	1	1	7	7	0	6	12	
4999990	10	10	10	2	1	7	7	1	5	10	
4999934	66	41	41	8	3	23	23	1	25	66	
4999984	16	10	10	1	1	8	8	0	4	16	
4999979	21	12	12	3	0	4	4	0	4	21	
4999986	14	10	10	2	1	8	8	1	8	14	
4999993	7	6	6	1	1	5	5	1	5	7	
4999995	5	3	3	1	1	0	0	0	0	5	
4999996	4	4	4	1	1	3	3	1	1	4	
4999958	42	26	26	4	0	16	16	0	12	42	
4998778	1222	811	811	78	22	450	450	6	245	1222	
4999879	121	88	88	11	5	54	54	2	41	121	
4999958	42	24	24	6	1	11	11	1	7	42	
4999988	12	12	12	1	1	11	11	0	10	12	
4999995	5	5	5	1	1	4	4	1	3	5	
4999994	6	4	4	2	1	2	2	1	3	6	
4999978	22	19	19	2	1	12	12	0	8	22	
4999987	13	12	12	1	1	11	11	1	10	13	
4999942	58	23	23	2	1	13	13	1	10	58	
4999997	3	3	3	1	1	1	1	1	1	3	
4999993	7	4	4	2	1	1	1	1	1	7	
4999902	98	56	56	5	0	19	19	0	7	98	
4996828	3172	2104	2104	192	61	1239	1239	25	837	3172	
4999998	2	1	1	1	0	0	0	0	0	2	
4999969	31	13	13	2	1	7	7	1	4	31	
