S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
9999932	68	48	48	11	3	29	29	3	29	68	
9999950	50	48	48	10	5	35	35	4	40	50	
9999967	33	28	28	7	4	18	18	3	17	33	
9999880	120	86	86	7	3	57	57	3	48	120	
9999965	35	29	29	4	3	17	17	3	15	35	
9999841	159	87	87	5	3	48	48	3	41	159	
9999791	209	148	148	26	8	96	96	6	94	209	
9999736	264	180	180	24	10	112	112	6	101	264	
9998642	1358	754	754	80	23	379	379	13	246	1358	
9999939	61	54	54	6	2	41	41	2	36	61	
9999908	92	76	76	11	8	48	48	6	38	92	
9999828	172	146	146	20	5	107	107	4	102	172	
9999469	531	367	367	40	13	223	223	7	176	531	
9973330	26670	16449	16449	1662	516	9180	9180	161	5962	26670	
9975521	24479	15253	15253	1587	449	8549	8549	152	5524	24479	
9999854	146	117	117	17	6	92	92	4	85	146	
9981816	18184	11791	11791	1188	375	6961	6961	147	4808	18184	
9999806	194	86	86	11	5	36	36	4	24	194	
9999832	168	137	137	21	10	88	88	7	70	168	
9999318	682	406	406	39	11	207	207	3	131	682	
9999878	122	89	89	13	5	56	56	3	50	122	
9999831	169	121	121	16	8	87	87	5	71	169	
9995819	4181	2720	2720	285	92	1573	1573	35	1038	4181	
9998063	1937	1217	1217	129	44	695	695	19	465	1937	
9999954	46	36	36	4	2	24	24	2	27	46	
9999738	262	183	183	16	6	118	118	3	89	262	
9997647	2353	1302	1302	124	43	670	670	20	402	2353	
9999806	194	103	103	13	4	58	58	3	58	194	
9999851	149	111	111	13	7	82	82	5	71	149	
9999935	65	57	57	11	4	42	42	3	45	65	
9999958	42	37	37	8	3	27	27	2	31	42	
9990445	9555	5833	5833	587	177	3220	3220	62	2023	9555	
9999906	94	69	69	10	8	48	48	6	37	94	
9998430	1570	864	864	72	26	445	445	9	264	1570	
9987781	12219	7338	7338	699	192	3946	3946	46	2454	12219	
9977547	22453	13981	13981	1368	442	7938	7938	140	5317	22453	
9999366	634	354	354	42	12	200	200	6	154	634	
9999961	39	19	19	4	3	11	11	2	7	39	
9999807	193	142	142	21	9	88	88	4	74	193	
9999375	625	405	405	40	12	227	227	5	155	625	
9995310	4690	2831	2831	286	64	1546	1546	28	982	4690	
9998663	1337	815	815	78	22	467	467	11	325	1337	
9999915	85	64	64	8	4	45	45	2	35	85	
9999955	45	38	38	7	5	24	24	3	23	45	
9999947	53	38	38	8	3	21	21	3	22	53	
9999936	64	50	50	4	3	31	31	2	22	64	
9999908	92	77	77	16	4	51	51	3	51	92	
9999759	241	161	161	18	8	98	98	3	70	241	
9999864	136	110	110	10	6	77	77	5	60	136	
9999790	210	132	132	12	5	75	75	4	58	210	
9999704	296	205	205	18	8	114	114	3	69	296	
9999649	351	235	235	27	7	139	139	4	102	351	
9999829	171	130	130	14	4	95	95	4	73	171	
9999821	179	108	108	11	4	60	60	2	49	179	
9991511	8489	4905	4905	415	119	2652	2652	40	1553	8489	
9999926	74	67	67	9	3	54	54	2	51	74	
9983522	16478	10294	10294	1053	323	5799	5799	103	3806	16478	
9999546	454	182	182	15	3	98	98	3	73	454	
9999881	119	85	85	11	3	59	59	2	47	119	
9999706	294	211	211	29	9	140	140	5	110	294	
9999090	910	525	525	56	17	299	299	7	228	910	
9999881	119	79	79	10	5	53	53	4	47	119	
9999785	215	174	174	19	8	112	112	4	95	215	
9999947	53	45	45	3	2	33	33	2	28	53	
9999949	51	33	33	7	3	21	21	3	20	51	
9999876	124	100	100	8	6	85	85	5	74	124	
9999796	204	150	150	21	9	102	102	7	97	204	
9996779	3221	1880	1880	191	60	1010	1010	24	654	3221	
9999970	30	23	23	3	2	18	18	2	15	30	
9999653	347	241	241	34	13	136	136	6	95	347	
9999862	138	95	95	13	5	54	54	3	46	138	
9999968	32	30	30	3	2	22	22	2	20	32	
9999953	47	35	35	7	3	16	16	3	15	47	
9999779	221	189	189	24	9	145	145	6	139	221	
9999938	62	47	47	7	5	32	32	3	29	62	
9999746	254	135	135	12	7	91	91	5	78	254	
9779988	220012	163262	163262	18906	6735	106833	106833	2864	82642	220012	
9999523	477	274	274	26	8	158	158	4	108	477	
9999931	69	58	58	9	3	44	44	2	45	69	
9999809	191	166	166	27	9	113	113	5	104	191	
9999925	75	65	65	5	3	54	54	2	50	75	
9999847	153	111	111	14	6	77	77	5	70	153	
9999909	91	80	80	15	7	60	60	6	71	91	
9992501	7499	4793	4793	509	179	2772	2772	62	1900	7499	
9998367	1633	902	902	81	22	465	465	11	299	1633	
9999528	472	298	298	32	11	168	168	8	128	472	
9998739	1261	703	703	68	15	385	385	7	273	1261	
9999825	175	120	120	24	11	61	61	5	48	175	
9999149	851	543	543	63	18	301	301	9	224	851	
9999931	69	55	55	10	6	39	39	4	39	69	
9998553	1447	792	792	59	15	399	399	6	241	1447	
9999881	119	99	99	19	7	68	68	7	59	119	
9999835	165	102	102	9	4	56	56	3	46	165	
9999896	104	94	94	17	8	71	71	5	78	104	
9999931	69	55	55	6	3	37	37	2	27	69	
9999949	51	47	47	8	4	38	38	4	40	51	
9999478	522	285	285	26	13	149	149	5	103	522	
9999504	496	269	269	23	11	141	141	5	97	496	
9999658	342	239	239	32	10	158	158	6	118	342	
9999882	118	87	87	15	4	58	58	3	45	118	
9995493	4507	2686	2686	252	79	1464	1464	28	899	4507	
9999924	76	52	52	8	4	33	33	3	22	76	
9999836	164	120	120	18	7	69	69	5	56	164	
9999255	745	474	474	53	15	279	279	9	202	745	
9999910	90	77	77	8	4	60	60	4	53	90	
9999571	429	264	264	30	12	158	158	7	112	429	
9999807	193	150	150	16	5	111	111	3	106	193	
9999878	122	102	102	12	9	72	72	7	63	122	
9999514	486	240	240	18	5	118	118	2	60	486	
9999735	265	118	118	8	3	62	62	2	32	265	
9999941	59	50	50	9	4	35	35	4	35	59	
9999936	64	35	35	5	2	20	20	2	19	64	
9999946	54	35	35	9	2	20	20	2	19	54	
9999971	29	24	24	4	2	17	17	2	16	29	
9999890	110	75	75	9	2	45	45	2	43	110	
9999956	44	36	36	7	4	20	20	3	19	44	
9999951	49	37	37	9	3	23	23	3	21	49	
9999949	51	44	44	7	3	34	34	2	31	51	
9999903	97	81	81	12	9	52	52	6	46	97	
9999965	35	28	28	6	4	16	16	3	15	35	
9999299	701	303	303	18	10	150	150	4	93	701	
9999802	198	125	125	13	6	73	73	4	52	198	
9999235	765	553	553	53	26	373	373	13	271	765	
9999457	543	338	338	43	15	206	206	8	144	543	
9989902	10098	6132	6132	599	189	3343	3343	57	2125	10098	
9999962	38	31	31	7	3	20	20	2	22	38	
9999736	264	119	119	9	6	73	73	3	54	264	
9999870	130	94	94	10	5	69	69	3	56	130	
9999932	68	61	61	11	4	45	45	3	51	68	
9999925	75	68	68	10	5	52	52	4	61	75	
9999980	20	15	15	3	2	10	10	2	11	20	
9999620	380	201	201	17	4	106	106	3	65	380	
9999970	30	22	22	3	3	17	17	2	16	30	
9999923	77	60	60	9	4	40	40	3	42	77	
9999887	113	80	80	7	3	55	55	3	41	113	
9999898	102	77	77	12	7	52	52	6	41	102	
9995570	4430	2630	2630	250	71	1428	1428	19	938	4430	
9999937	63	47	47	7	3	26	26	3	24	63	
9999942	58	48	48	12	6	29	29	5	32	58	
9999460	540	260	260	14	5	131	131	3	65	540	
9999807	193	90	90	8	3	43	43	3	24	193	
9999952	48	35	35	8	4	20	20	3	21	48	
9999481	519	226	226	16	5	105	105	4	61	519	
