S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999960	40	34	34	5	3	27	27	2	26	40	
4999843	157	139	139	16	3	104	104	2	103	157	
4999778	222	145	145	12	4	71	71	2	49	222	
4999962	38	28	28	3	2	18	18	2	15	38	
4999939	61	53	53	10	5	33	33	3	37	61	
4984775	15225	9159	9159	906	275	5073	5073	92	3191	15225	
4999828	172	88	88	10	6	47	47	2	40	172	
4999875	125	95	95	14	6	67	67	5	60	125	
4998037	1963	1017	1017	72	16	494	494	7	289	1963	
4999848	152	122	122	13	6	83	83	2	74	152	
4999913	87	53	53	6	2	34	34	1	30	87	
4992913	7087	4231	4231	402	113	2294	2294	35	1455	7087	
